2022 06 JUNE,YELLOWSTONE CUTTHROAT,404,8.6,KITTY CREEK POND,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,600,10.1,LICK CREEK,SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,50,10,LIFE MUD RESERVOIR,BIG HORN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,1007,8.1,LILY LAKE,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,1275,8.2,LONG LAKE,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,1428,8.5,MARKHAM RESERVOIR,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,200,10,MEDICINE WHEEL RS POND  ,BIG HORN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,462,8.7,MILLER LAKE,ALBANY
2022 06 JUNE,YELLOWSTONE CUTTHROAT,817,8.7,NEW CODY RESERVOIR,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,110,10,OWEN CREEK,SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,500,10.2,PETE'S POND,FREMONT
2022 06 JUNE,YELLOWSTONE CUTTHROAT,252,10,RYAN PARK POND,CARBON
2022 06 JUNE,YELLOWSTONE CUTTHROAT,100,10,SHELL RANGER STATION POND,BIG HORN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,250,10,TONGUE RL (SNKS-UP),SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,500,10.2,TROUT CREEK LAKE,FREMONT
2022 06 JUNE,YELLOWSTONE CUTTHROAT,2562,8.8,UPPER MEDICINE LODGE LAKE,BIG HORN
2022 05 MAY,BEAR RIVER CUTTHROAT,8008,5.9,BIGHORN RIVER WW TO BLACK MOUNTAIN BRIDGE,HOT SPRINGS
2022 05 MAY,BEAR RIVER CUTTHROAT,148,14.2,DESMET LAKE,JOHNSON
2022 05 MAY,BEAR RIVER CUTTHROAT,140,15.3,HORSESHOE RESERVOIR,BIG HORN
2022 05 MAY,BEAR RIVER CUTTHROAT,5500,4.9,SHOSHONE RIVER MORMON DAM TO PENROSE DAM,PARK
2022 05 MAY,BEAR RIVER CUTTHROAT,750,9.8,UP ICE POND LOWER,UINTA
2022 05 MAY,BROOK TROUT,11004,2.5,DIAMOND LAKE,CARBON
2022 05 MAY,BROOK TROUT,1620,2.7,GOOD RESERVOIR 2,CARBON
2022 05 MAY,BROOK TROUT,298,4.2,LISSOLO RESERVOIR NEW,WESTON
2022 05 MAY,BROOK TROUT,112,4.5,NORTH SAYLES RESERVOIR 2,JOHNSON
2022 05 MAY,BROOK TROUT,221,4.5,NORTH SAYLES RESERVOIR 3,JOHNSON
2022 05 MAY,BROOK TROUT,330,4.5,PETERS RESERVOIR  1,JOHNSON
2022 05 MAY,BROOK TROUT,440,4.5,SOUTH SAYLES RESERVOIR  1,JOHNSON
2022 05 MAY,BROWN TROUT,501,6.7,BIG WASH POND,BIG HORN
2022 05 MAY,BROWN TROUT,904,6.5,CROW RESERVOIR UPPER NORTH ,LARAMIE
2022 05 MAY,BROWN TROUT,225,6.8,JOHNSON CREEK RES,ALBANY
2022 05 MAY,BROWN TROUT,24250,3.7,SODA LAKE,SUBLETTE
2022 05 MAY,BROWN TROUT,2246,6.7,TWIN BUTTES RES,ALBANY
2022 05 MAY,COLORADO RIVER CUTTHROAT,2479,7.5,ALSOP LAKE,ALBANY
2022 05 MAY,COLORADO RIVER CUTTHROAT,196,7.4,BUCK CREEK RESERVOIR,SUBLETTE
2022 05 MAY,COLORADO RIVER CUTTHROAT,98,7.4,GRACE RESERVOIR,SUBLETTE
2022 05 MAY,COLORADO RIVER CUTTHROAT,5781,6.7,HIGH SAVERY RESERVOIR,CARBON
2022 05 MAY,COLORADO RIVER CUTTHROAT,3080,3.4,LEAZENBY LAKE,ALBANY
2022 05 MAY,COLORADO RIVER CUTTHROAT,250,9.9,MERNA (PARKS) POND,SUBLETTE
2022 05 MAY,COLORADO RIVER CUTTHROAT,330,14.2,MOUNTAIN VIEW POND,UINTA
2022 05 MAY,COLORADO RIVER CUTTHROAT,49,7.4,SPRING CREEK POND,SUBLETTE
2022 05 MAY,EAGLE LAKE RBT,5131,7.9,ALSOP LAKE,ALBANY
2022 05 MAY,EAGLE LAKE RBT,1411,8.4,BECK LAKE,PARK
2022 05 MAY,EAGLE LAKE RBT,598,8.3,BIG BEND POND #2,FREMONT
2022 05 MAY,EAGLE LAKE RBT,275,8.3,BIG BEND POND #4,FREMONT
2022 05 MAY,EAGLE LAKE RBT,1101,8.3,BIG BEND POND #5,FREMONT
2022 05 MAY,EAGLE LAKE RBT,550,8.3,BIG BEND POND #6,FREMONT
2022 05 MAY,EAGLE LAKE RBT,7802,6.7,BIG SANDY RESERVOIR,SWEETWATER
2022 05 MAY,EAGLE LAKE RBT,308,6.8,BILLY CREEK RESERVOIR,JOHNSON
2022 05 MAY,EAGLE LAKE RBT,200,7.8,BLACK ELK POND,WESTON
2022 05 MAY,EAGLE LAKE RBT,3025,8.1,BRYAN STOCK TRAIL POND (LAKE MAKENZIE),NATRONA
2022 05 MAY,EAGLE LAKE RBT,852,7.8,C B & Q RESERVOIR,WESTON
2022 05 MAY,EAGLE LAKE RBT,16107,8,CRYSTAL RES,LARAMIE
2022 05 MAY,EAGLE LAKE RBT,5080,7.9,DIAMOND LAKE,CARBON
2022 05 MAY,EAGLE LAKE RBT,1200,8.2,EAST IRON CREEK RESERVOIR,WESTON
2022 05 MAY,EAGLE LAKE RBT,510,6.9,EAST NEWTON LAKE,PARK
2022 05 MAY,EAGLE LAKE RBT,765,7.3,ELK MOUNTAIN RES,CARBON
2022 05 MAY,EAGLE LAKE RBT,156,8.6,FAIRGROUNDS POND 1,SWEETWATER
2022 05 MAY,EAGLE LAKE RBT,507,8.6,FAIRGROUNDS POND 2,SWEETWATER
2022 05 MAY,EAGLE LAKE RBT,203,8.6,FAIRGROUNDS POND 3,SWEETWATER
2022 05 MAY,EAGLE LAKE RBT,269859,7.7,FLAMING GORGE RESERVOIR,SWEETWATER
2022 05 MAY,EAGLE LAKE RBT,22369,7.5,FONTENELLE RESERVOIR,LINCOLN
2022 05 MAY,EAGLE LAKE RBT,3000,7.9,FREMONT LAKE,SUBLETTE
2022 05 MAY,EAGLE LAKE RBT,16287,8,GRANITE RES,LARAMIE
2022 05 MAY,EAGLE LAKE RBT,10256,6.7,HATTIE LAKE,ALBANY
2022 05 MAY,EAGLE LAKE RBT,752,8.2,JOHNSON CREEK RES,ALBANY
2022 05 MAY,EAGLE LAKE RBT,2004,7.9,LABONTE CREEK SECTION 3,ALBANY
2022 05 MAY,EAGLE LAKE RBT,550,8.3,LUCKEY POND,FREMONT
2022 05 MAY,EAGLE LAKE RBT,500,7.9,MARBLETON TOWN POND,SUBLETTE
2022 05 MAY,EAGLE LAKE RBT,560,8.5,MARKHAM RESERVOIR,PARK
2022 05 MAY,EAGLE LAKE RBT,69,6.9,MIDDLE FORK POND,JOHNSON
2022 05 MAY,EAGLE LAKE RBT,153,8.2,NEW CODY RESERVOIR,PARK
2022 05 MAY,EAGLE LAKE RBT,450,7.9,PANTHER POND,CAMPBELL
2022 05 MAY,EAGLE LAKE RBT,700,9,PETE'S POND,FREMONT
2022 05 MAY,EAGLE LAKE RBT,19129,7.6,PILOT BUTTE RESERVOIR,FREMONT
2022 05 MAY,EAGLE LAKE RBT,500,7.9,PINEDALE TOWN POND,SUBLETTE
2022 05 MAY,EAGLE LAKE RBT,249,6.9,PINES LODGE POND,JOHNSON
2022 05 MAY,EAGLE LAKE RBT,550,8.2,SCOUT POND,FREMONT
2022 05 MAY,EAGLE LAKE RBT,550,7.9,SHIRLEY BASIN RESERVOIR,CARBON
2022 05 MAY,EAGLE LAKE RBT,7499,7.9,SODERGREEN LAKE,ALBANY
2022 05 MAY,EAGLE LAKE RBT,51,6.9,SOUTH FORK INN POND,JOHNSON
2022 05 MAY,EAGLE LAKE RBT,217,8.7,STATE SCHOOL POND,FREMONT
2022 05 MAY,EAGLE LAKE RBT,3999,6.9,TIE HACK RESERVOIR,JOHNSON
2022 05 MAY,EAGLE LAKE RBT,10000,8.2,TOLTEC RESERVOIR,ALBANY
2022 05 MAY,EAGLE LAKE RBT,16450,8.9,TORREY LAKE,FREMONT
2022 05 MAY,EAGLE LAKE RBT,5131,7.9,TWIN BUTTES RES,ALBANY
2022 05 MAY,EAGLE LAKE RBT,500,8.1,YESNESS POND,NATRONA
2022 05 MAY,FALL RAINBOW,266,8.7,ARROWHEAD SPRING POND,SWEETWATER
2022 05 MAY,FALL RAINBOW,18876,4.2,BIG SANDY RESERVOIR,SWEETWATER
2022 05 MAY,FALL RAINBOW,1000,8.5,CCC POND,SUBLETTE
2022 05 MAY,FALL RAINBOW,69112,3.4,FLAMING GORGE RESERVOIR,SWEETWATER
2022 05 MAY,FALL RAINBOW,600,8.5,HEROLD'S POND,CARBON
2022 05 MAY,FALL RAINBOW,7011,8.7,JIM BRIDGER POND,SWEETWATER
2022 05 MAY,FALL RAINBOW,202,4.3,LISSOLO RESERVOIR NEW,WESTON
2022 05 MAY,FALL RAINBOW,2178,4.2,MURRAY RESERVOIR,UINTA
2022 05 MAY,FALL RAINBOW,250,4.6,NORTH SAYLES RESERVOIR 1,JOHNSON
2022 05 MAY,FALL RAINBOW,302,4.6,PETERS RESERVOIR  1,JOHNSON
2022 05 MAY,FALL RAINBOW,152,8.5,PINEDALE KIDS POND,SUBLETTE
2022 05 MAY,FALL RAINBOW,382,3.1,ROCK SPRINGS POND,SWEETWATER
2022 05 MAY,FALL RAINBOW,1007,8.7,SODA LAKE LITTLE,SUBLETTE
2022 05 MAY,FALL RAINBOW,400,4.6,SOUTH SAYLES RESERVOIR  1,JOHNSON
2022 05 MAY,FALL RAINBOW,400,4.6,SOUTH SAYLES RESERVOIR  2,JOHNSON
2022 05 MAY,FALL RAINBOW,304,8.7,SWEETWATER KIDS POND,SWEETWATER
2022 05 MAY,KOKANEE SALMON,601251,3,FLAMING GORGE RESERVOIR,SWEETWATER
2022 05 MAY,SNAKE RIVER CUTTHROAT,2501,4.5,GELATT LAKE BIG,ALBANY
2022 05 MAY,SNAKE RIVER CUTTHROAT,5000,4.5,MEEBOER LAKE,ALBANY
2022 05 MAY,SNAKE RIVER CUTTHROAT,854,10.1,MURPHY LAKE LOWER,LINCOLN
2022 05 MAY,SNAKE RIVER CUTTHROAT,552,10.3,R PARK POND,TETON
2022 05 MAY,SNAKE RIVER CUTTHROAT,300,16.8,SALT RIVER LOWER,LINCOLN
2022 05 MAY,SNAKE RIVER CUTTHROAT,11537,4.5,SHOSHONE RIVER CORBETT DAM TO WILLWOOD DAM,PARK
2022 05 MAY,SNAKE RIVER CUTTHROAT,499,9.7,SWIFT CREEK RESERVOIR UPPER,LINCOLN
2022 05 MAY,SNAKE RIVER CUTTHROAT,501,9.8,YESNESS POND,NATRONA
2022 05 MAY,SPLAKE,11040,4.1,LOWER SUNSHINE RESERVOIR,PARK
2022 05 MAY,TIGER TROUT (BKT X BNT),2550,2.5,ALCOVA RESERVOIR,NATRONA
2022 05 MAY,TIGER TROUT (BKT X BNT),459,2.5,COLONEL ROGERS POND,ALBANY
2022 05 MAY,TIGER TROUT (BKT X BNT),503,3.8,CROW RESERVOIR LOWER N,LARAMIE
2022 05 MAY,TIGER TROUT (BKT X BNT),1711,3.5,DIAMOND CREEK DIKE POND,PARK
2022 05 MAY,TIGER TROUT (BKT X BNT),374,2.5,DOME ROCK RES,CARBON
2022 05 MAY,TIGER TROUT (BKT X BNT),602,3.5,HOGAN RESERVOIR,PARK
2022 05 MAY,TIGER TROUT (BKT X BNT),2340,2.2,J BAR U RESERVOIR,JOHNSON
2022 05 MAY,TIGER TROUT (BKT X BNT),2999,3.7,JIM BRIDGER POND,SWEETWATER
2022 05 MAY,TIGER TROUT (BKT X BNT),468,2.2,SHEEPHERDERS RESERVOIR,NATRONA
2022 05 MAY,TIGER TROUT (BKT X BNT),5505,3.5,SOUTH FORK DIKE POND,PARK
2022 05 MAY,WALLEYE,173168,0.4,GRAYROCKS RESERVOIR,PLATTE
2022 05 MAY,WALLEYE,75900,0.4,WHEATLAND RESERVOIR 1,PLATTE
2022 05 MAY,YELLOWSTONE CUTTHROAT,14964,6.9,DIAMOND LAKE,CARBON
2022 05 MAY,YELLOWSTONE CUTTHROAT,2010,9.6,HUCK FINN POND,ALBANY
2022 05 MAY,YELLOWSTONE CUTTHROAT,207,7.5,IDAHO CREEK STATE POND 1,PARK
2022 05 MAY,YELLOWSTONE CUTTHROAT,138,7.5,IDAHO CREEK STATE POND 2,PARK
2022 05 MAY,YELLOWSTONE CUTTHROAT,13747,7.1,UPPER SUNSHINE RESERVOIR,PARK
2022 05 MAY,YELLOWSTONE CUTTHROAT,2960,7.1,WEST NEWTON LAKE,PARK
2022 04 APRIL,BEAR RIVER CUTTHROAT,16011,6.8,ALCOVA RESERVOIR,NATRONA
2022 04 APRIL,BEAR RIVER CUTTHROAT,2810,8.2,BIG SANDY RESERVOIR,SWEETWATER
2022 04 APRIL,BEAR RIVER CUTTHROAT,9030,4.1,BIGHORN RIVER WW TO BLACK MOUNTAIN BRIDGE,HOT SPRINGS
2022 04 APRIL,BEAR RIVER CUTTHROAT,13509,6,GREEN RIVER (B SANDY-CCC),SWEETWATER
2022 04 APRIL,BEAR RIVER CUTTHROAT,18925,7.7,SULPHUR CREEK RESERVOIR,UINTA
2022 04 APRIL,BEAR RIVER CUTTHROAT,3150,9.3,UP ICE POND LOWER,UINTA
2022 04 APRIL,BLACK CRAPPIE,270,4.2,BRYAN STOCK TRAIL POND (LAKE MAKENZIE),NATRONA
2022 04 APRIL,BLUEGILL,1101,4.2,SOUTH WORLAND POND,WASHAKIE
2022 04 APRIL,BROWN TROUT,22820,3.3,BIG SANDY RESERVOIR,SWEETWATER
2022 04 APRIL,BROWN TROUT,15066,3.1,BIG SANDY RIVER (GASSON BRIDGE - 1 MI ABV BONE DRAW),SWEETWATER
2022 04 APRIL,BROWN TROUT,196,6.3,BLUE CR(BELOW SINKS),JOHNSON
2022 04 APRIL,BROWN TROUT,453,6.5,CRYSTAL RES,LARAMIE
2022 04 APRIL,BROWN TROUT,12126,3,GRAY REEF RESERVOIR,NATRONA
2022 04 APRIL,BROWN TROUT,4503,6.5,HATTIE LAKE,ALBANY
2022 04 APRIL,BROWN TROUT,5487,3,WHEATLAND RESERVOIR 3,ALBANY
2022 04 APRIL,CHANNEL CATFISH,5400,5.2,BECK LAKE,PARK
2022 04 APRIL,CHANNEL CATFISH,1500,5.2,BIG SANDY RESERVOIR,SWEETWATER
2022 04 APRIL,CHANNEL CATFISH,100,5.2,FAIRGROUNDS POND 1,SWEETWATER
2022 04 APRIL,CHANNEL CATFISH,700,5.2,FAIRGROUNDS POND 2,SWEETWATER
2022 04 APRIL,CHANNEL CATFISH,28000,5.2,GLENDO RESERVOIR,PLATTE
2022 04 APRIL,CHANNEL CATFISH,1000,5.2,J BAR U RESERVOIR,JOHNSON
2022 04 APRIL,CHANNEL CATFISH,400,5.2,KLEENBURN POND 1,SHERIDAN
2022 04 APRIL,CHANNEL CATFISH,10000,5.2,NORTH PLATTE RIVER GLEN-PPL,CONVERSE
2022 04 APRIL,CHANNEL CATFISH,375,5.2,ROCK SPRINGS POND,SWEETWATER
2022 04 APRIL,CHANNEL CATFISH,1500,5.2,SLOANS LAKE,LARAMIE
2022 04 APRIL,CHANNEL CATFISH,500,5.2,TEXACO RESERVOIR,JOHNSON
2022 04 APRIL,CHANNEL CATFISH,4250,5.2,WHEATLAND RESERVOIR 1,PLATTE
2022 04 APRIL,COLORADO RIVER CUTTHROAT,326,11.3,MOUNTAIN VIEW POND,UINTA
2022 04 APRIL,EAGLE LAKE RBT,1101,8.3,A&M RESERVOIR,SWEETWATER
2022 04 APRIL,EAGLE LAKE RBT,112,8.3,BAIROIL KIDS POND,FREMONT
2022 04 APRIL,EAGLE LAKE RBT,728,7.8,BECK LAKE,PARK
2022 04 APRIL,EAGLE LAKE RBT,125,7.6,BIG GOOSE CR(2 BEAVER CR),SHERIDAN
2022 04 APRIL,EAGLE LAKE RBT,350,7.5,BUFFALO WETLANDS POND,JOHNSON
2022 04 APRIL,EAGLE LAKE RBT,1001,8.8,DEAVER RESERVOIR,PARK
2022 04 APRIL,EAGLE LAKE RBT,1500,7.4,DONNA RES,CAMPBELL
2022 04 APRIL,EAGLE LAKE RBT,2453,6.1,GELATT LAKE BIG,ALBANY
2022 04 APRIL,EAGLE LAKE RBT,1700,7.8,GILLETTE FISHING LK,CAMPBELL
2022 04 APRIL,EAGLE LAKE RBT,35042,7.5,GREEN RIVER (B SANDY-CCC),SWEETWATER
2022 04 APRIL,EAGLE LAKE RBT,40441,6.9,HATTIE LAKE,ALBANY
2022 04 APRIL,EAGLE LAKE RBT,50,7.8,HIGH COUNTRY PARK POND,CAMPBELL
2022 04 APRIL,EAGLE LAKE RBT,186,7.5,LEITER DITCH POND,JOHNSON
2022 04 APRIL,EAGLE LAKE RBT,1500,7.9,LUCKEY POND,FREMONT
2022 04 APRIL,EAGLE LAKE RBT,735,8,MARKHAM RESERVOIR,PARK
2022 04 APRIL,EAGLE LAKE RBT,352,7.6,MAVRAKIS FISHING POND,SHERIDAN
2022 04 APRIL,EAGLE LAKE RBT,650,7.6,MEDICINE LAKE,CROOK
2022 04 APRIL,EAGLE LAKE RBT,9834,6.1,MEEBOER LAKE,ALBANY
2022 04 APRIL,EAGLE LAKE RBT,735,8,NEW CODY RESERVOIR,PARK
2022 04 APRIL,EAGLE LAKE RBT,10074,6,PILOT BUTTE RESERVOIR,FREMONT
2022 04 APRIL,EAGLE LAKE RBT,352,7.6,RANCHESTER CITY POND,SHERIDAN
2022 04 APRIL,EAGLE LAKE RBT,102,7.6,SHERIDAN FAIRGROUND POND,SHERIDAN
2022 04 APRIL,EAGLE LAKE RBT,186,7.5,SOLDIERS SAILORS POND,JOHNSON
2022 04 APRIL,EAGLE LAKE RBT,600,7.6,SUNDANCE FAIRGROUND POND,CROOK
2022 04 APRIL,EAGLE LAKE RBT,250,7.4,WEST WESTON RESERVOIR,CAMPBELL
2022 04 APRIL,EAGLE LAKE RBT,61929,7.4,WHEATLAND RESERVOIR 3,ALBANY
2022 04 APRIL,FALL RAINBOW,252,8.8,ARROWHEAD SPRING POND,SWEETWATER
2022 04 APRIL,FALL RAINBOW,204,8.5,BOULDER STATION PD UPPER,SUBLETTE
2022 04 APRIL,FALL RAINBOW,32130,3.6,FLAMING GORGE RESERVOIR,SWEETWATER
2022 04 APRIL,FALL RAINBOW,30007,3,GOLDENEYE RESERVOIR,NATRONA
2022 04 APRIL,FALL RAINBOW,306,8.8,KEMMERER COMMUNITY POND,LINCOLN
2022 04 APRIL,FALL RAINBOW,399,4.9,LOST SOLDIER RESERVOIR,SWEETWATER
2022 04 APRIL,FALL RAINBOW,1365,4.9,MACINTOSH #2 POND ,FREMONT
2022 04 APRIL,FALL RAINBOW,324,8.8,MARBLETON TOWN POND,SUBLETTE
2022 04 APRIL,FALL RAINBOW,162,8.8,PINEDALE KIDS POND,SUBLETTE
2022 04 APRIL,FALL RAINBOW,216,8.8,PINEDALE TOWN POND,SUBLETTE
2022 04 APRIL,FALL RAINBOW,306,8.8,ROCK SPRINGS POND,SWEETWATER
2022 04 APRIL,FALL RAINBOW,216,8.8,SWEETWATER KIDS POND,SWEETWATER
2022 04 APRIL,GSF X BLG HYBRID,1102,5.4,GLENDO WETLAND,PLATTE
2022 04 APRIL,SAUGER,240000,0.7,NORTH PLATTE RIVER GLEN-PPL,CONVERSE
2022 04 APRIL,SNAKE RIVER CUTTHROAT,15080,4.6,DIAMOND LAKE,CARBON
2022 04 APRIL,SNAKE RIVER CUTTHROAT,25032,4.6,GREEN RIVER (B SANDY-CCC),SWEETWATER
2022 04 APRIL,YELLOWSTONE CUTTHROAT,802,11.8,BASIN WATERPLANT POND,BIG HORN
2022 04 APRIL,YELLOWSTONE CUTTHROAT,93,16.6,BECK LAKE,PARK
2022 04 APRIL,YELLOWSTONE CUTTHROAT,2001,8.8,DEAVER RESERVOIR,PARK
2022 04 APRIL,YELLOWSTONE CUTTHROAT,2002,9.1,GRAY REEF RESERVOIR,NATRONA
2022 04 APRIL,YELLOWSTONE CUTTHROAT,1000,8.9,HUCK FINN POND,ALBANY
2022 04 APRIL,YELLOWSTONE CUTTHROAT,2000,8.9,SLOANS LAKE,LARAMIE
2022 04 APRIL,YELLOWSTONE CUTTHROAT,800,12,SOUTH WORLAND POND,WASHAKIE
2022 04 APRIL,YELLOWSTONE CUTTHROAT,46246,6.9,UPPER SUNSHINE RESERVOIR,PARK
2022 03 MARCH,BEAR RIVER CUTTHROAT,32760,4.1,GOLDENEYE RESERVOIR,NATRONA
2022 03 MARCH,BEAR RIVER CUTTHROAT,21887,4.1,HATTIE LAKE,ALBANY
2022 03 MARCH,EAGLE LAKE RBT,500,7.9,BIG BEND POND #2,FREMONT
2022 03 MARCH,EAGLE LAKE RBT,250,7.9,BIG BEND POND #4,FREMONT
2022 03 MARCH,EAGLE LAKE RBT,500,7.9,BIG BEND POND #5,FREMONT
2022 03 MARCH,EAGLE LAKE RBT,250,7.9,BIG BEND POND #6,FREMONT
2022 03 MARCH,EAGLE LAKE RBT,1702,7.5,BLACK HILLS POWER AND LIGHT RESERVOIR,WESTON
2022 03 MARCH,EAGLE LAKE RBT,1700,7.4,GILLETTE FISHING LK,CAMPBELL
2022 03 MARCH,EAGLE LAKE RBT,50,7.4,HIGH COUNTRY PARK POND,CAMPBELL
2022 03 MARCH,EAGLE LAKE RBT,3003,7.7,LEAZENBY LAKE,ALBANY
2022 03 MARCH,EAGLE LAKE RBT,447,7.4,PANTHER POND,CAMPBELL
2022 03 MARCH,EAGLE LAKE RBT,595,7.5,TURNER RESERVOIR,WESTON
2022 03 MARCH,YELLOWSTONE CUTTHROAT,596,16.9,BECK LAKE,PARK
2022 03 MARCH,YELLOWSTONE CUTTHROAT,1782,6.6,DIAMOND CREEK DIKE POND,PARK
2022 03 MARCH,YELLOWSTONE CUTTHROAT,396,6.6,IRMA MITIGATION POND,PARK
2022 03 MARCH,YELLOWSTONE CUTTHROAT,16444,6.6,LOWER SUNSHINE RESERVOIR,PARK
2022 03 MARCH,YELLOWSTONE CUTTHROAT,9999,6.6,PILOT BUTTE RESERVOIR,FREMONT
2022 03 MARCH,YELLOWSTONE CUTTHROAT,5974,6.5,SOUTH FORK DIKE POND,PARK
2022 01 JANUARY,FALL RAINBOW,10150,7.9,SEMINOE RESERVOIR,CARBON
2021 12 DECEMBER,EAGLE LAKE RBT,6305,4.8,NORTH PLATTE RIVER GRAY-ALCO,NATRONA
2021 12 DECEMBER,FALL RAINBOW,513,13.7,BRYAN STOCK TRAIL POND (LAKE MAKENZIE),NATRONA
2021 12 DECEMBER,FALL RAINBOW,1681,8.5,DESMET LAKE,JOHNSON
2021 12 DECEMBER,FALL RAINBOW,513,13.7,LUCKEY POND,FREMONT
2021 12 DECEMBER,FALL RAINBOW,209,13.7,PETE'S POND,FREMONT
2021 12 DECEMBER,FALL RAINBOW,76,13.7,PINEDALE TOWN POND,SUBLETTE
2021 12 DECEMBER,FALL RAINBOW,1634,13.7,SARATOGA LAKE,CARBON
2021 12 DECEMBER,KOKANEE SALMON,12,11.9,BOULDER LAKE,SUBLETTE
2021 11 NOVEMBER,EAGLE LAKE RBT,5830,2.8,PILOT BUTTE RESERVOIR,FREMONT
2021 11 NOVEMBER,FALL RAINBOW,54858,7.9,ALCOVA RESERVOIR,NATRONA
2021 11 NOVEMBER,FALL RAINBOW,108,14.6,BIG BEND POND #4,FREMONT
2021 11 NOVEMBER,FALL RAINBOW,108,14.6,BIG BEND POND #5,FREMONT
2021 11 NOVEMBER,FALL RAINBOW,108,14.6,BIG BEND POND #6,FREMONT
2021 11 NOVEMBER,FALL RAINBOW,14935,8.4,BOYSEN RESERVOIR,FREMONT
2021 11 NOVEMBER,FALL RAINBOW,549,20.2,CROW RESERVOIR UPPER NORTH ,LARAMIE
2021 11 NOVEMBER,FALL RAINBOW,63398,7.9,DESMET LAKE,JOHNSON
2021 11 NOVEMBER,FALL RAINBOW,549,20.2,GRANITE RES,LARAMIE
2021 11 NOVEMBER,FALL RAINBOW,109955,8.4,PATHFINDER RESERVOIR,NATRONA
2021 11 NOVEMBER,FALL RAINBOW,98463,8.2,SEMINOE RESERVOIR,CARBON
2021 11 NOVEMBER,FALL RAINBOW,256,20.2,SLOANS LAKE,LARAMIE
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,15438,8.8,ALCOVA RESERVOIR,NATRONA
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,2444,2.9,BIG SANDY RIVER (GASSON BRIDGE - 1 MI ABV BONE DRAW),SWEETWATER
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,33002,3,DESMET LAKE,JOHNSON
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,58697,2.9,FLAMING GORGE RESERVOIR,SWEETWATER
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,47901,3,PATHFINDER RESERVOIR,NATRONA
2021 10 OCTOBER,BEAR RIVER CUTTHROAT,32977,3,SEMINOE RESERVOIR,CARBON
2021 10 OCTOBER,BLACK CRAPPIE,20020,1.7,BUMP SULLIVAN RES,GOSHEN
2021 10 OCTOBER,BLACK CRAPPIE,10120,1.7,GOLDENEYE RESERVOIR,NATRONA
2021 10 OCTOBER,BLACK CRAPPIE,5016,1.7,ROCK LAKE,PLATTE
2021 10 OCTOBER,BLACK CRAPPIE,2024,1.7,TEXACO RESERVOIR,JOHNSON
2021 10 OCTOBER,BLACK CRAPPIE,13200,1.7,WARDELL RESERVOIR,BIG HORN
2021 10 OCTOBER,BLUEGILL,27540,1.6,BRYAN STOCK TRAIL POND (LAKE MAKENZIE),NATRONA
2021 10 OCTOBER,BLUEGILL,16200,1.6,EDEN VALLEY RESERVOIR,SWEETWATER
2021 10 OCTOBER,BLUEGILL,5508,1.6,J BAR U RESERVOIR,JOHNSON
2021 10 OCTOBER,BLUEGILL,918,1.6,LYMAN CITY POND,UINTA
2021 10 OCTOBER,BLUEGILL,2214,1.6,MAVRAKIS FISHING POND,SHERIDAN
2021 10 OCTOBER,BLUEGILL,2214,1.6,RANCHESTER CITY POND,SHERIDAN
2021 10 OCTOBER,BLUEGILL,594,1.6,SHERIDAN FAIRGROUND POND,SHERIDAN
2021 10 OCTOBER,BLUEGILL,5508,1.6,TEXACO RESERVOIR,JOHNSON
2021 10 OCTOBER,BLUEGILL,5508,1.6,YESNESS POND,NATRONA
2021 10 OCTOBER,BROOK TROUT,26643,5.1,SODA LAKE,SUBLETTE
2021 10 OCTOBER,BROWN TROUT,1997,9,HORSE CREEK,NATRONA
2021 10 OCTOBER,EAGLE LAKE RBT,28771,8.5,BOYSEN RESERVOIR,FREMONT
2021 10 OCTOBER,FALL RAINBOW,275,8.5,BIG GOOSE CR(2 BEAVER CR),SHERIDAN
2021 10 OCTOBER,FALL RAINBOW,220,8.7,BLACK ELK POND,WESTON
2021 10 OCTOBER,FALL RAINBOW,882,8.7,BLACK HILLS POWER AND LIGHT RESERVOIR,WESTON
2021 10 OCTOBER,FALL RAINBOW,350,13.5,BOULDER LAKE,SUBLETTE
2021 10 OCTOBER,FALL RAINBOW,75182,8.4,BOYSEN RESERVOIR,FREMONT
2021 10 OCTOBER,FALL RAINBOW,2004,7.4,BRYAN STOCK TRAIL POND (LAKE MAKENZIE),NATRONA
2021 10 OCTOBER,FALL RAINBOW,330,8.5,BUFFALO WETLANDS POND,JOHNSON
2021 10 OCTOBER,FALL RAINBOW,848,8.5,DEAVER RESERVOIR,PARK
